trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
78	yue4	circle	8	0.91	-1	0 	 2.3485953966282156 	 2 	 7.0	3.0	7.0	0	-1	1	-1	1.0	-999	-999	1.7764 	2.6139 	-999	-999	1.5125 	2.9516 	-999	-999	2.0054 	2.872 	-999	-999	121
79	yue4	circle	8	0.49	-1	3 	 2.724110864326033 	 2 	 7.0	0.0	6.0	0	-1	1	-1	0.0	-999	-999	2.155 	3.4421 	-999	-999	1.6181 	2.6018 	4.04 	-999	2.2856 	3.0507 	-999	-999	142
80	yue4	circle	4	1.25	1	3 	 2.281262942094416 	 2 	 1.0	3.0	0.0	1	1	-1	-1	-999	-0.0	-999	2.2382 	3.2649 	-999	-999	2.4744 	-999	-999	-999	1.7606 	2.6886 	-999	-999	66
81	yue4	circle	8	0.65	-1	0 	 2.78929481172127 	 3 	 7.0	4.0	7.0	1	-1	1	-1	-999	-1.0	-999	1.6367 	2.5126 	3.7208 	-999	1.8438 	2.8849 	4.3244 	-999	2.336 	2.9767 	-999	-999	146
82	yue4	circle	4	0.94	-1	3 	 2.1636232349890823 	 3 	 0.0	3.0	0.0	1	-1	1	-1	-999	-0.0	-999	1.87 	3.0724 	-999	-999	1.6447 	2.5023 	-999	-999	2.3692 	-999	-999	-999	57
83	yue4	circle	4	0.29	-1	3 	 2.4419517272940148 	 3 	 3.0	1.0	2.0	0	-1	1	-1	0.0	-999	-999	2.1311 	3.3571 	-999	-999	2.303 	2.9079 	-999	-999	1.6552 	2.2374 	2.913 	-999	65
84	yue4	circle	4	0.38	-1	3 	 2.431278639388662 	 2 	 0.0	3.0	2.0	0	-1	1	-1	0.0	-999	-999	1.8736 	3.3453 	-999	-999	2.1783 	3.3832 	-999	-999	2.2671 	2.9072 	-999	-999	63
85	yue4	circle	4	0.29	1	3 	 2.4100924311278336 	 3 	 1.0	3.0	0.0	2	1	-1	-1	-999	-999	0.0	1.8516 	2.5306 	-999	-999	1.6813 	2.8566 	-999	-999	1.7502 	2.6552 	-999	-999	65
86	yue4	circle	4	0.67	-1	3 	 2.614524750553776 	 2 	 3.0	2.0	2.0	1	-1	1	-1	-999	0.0	-999	1.5989 	3.0406 	-999	-999	1.665 	2.2775 	3.5109 	-999	1.6873 	2.624 	3.3916 	-999	69
87	yue4	circle	4	0.67	1	3 	 2.6149906082987346 	 2 	 2.0	3.0	2.0	1	1	-1	-1	-999	0.0	-999	2.2879 	3.1222 	-999	-999	2.0131 	3.133 	-999	-999	2.4807 	3.6503 	-999	-999	66
88	yue4	circle	4	0.5	1	3 	 2.26060517729137 	 3 	 1.0	0.0	0.0	0	1	-1	-1	0.0	-999	-999	2.2664 	3.6277 	-999	-999	2.4122 	-999	-999	-999	2.0937 	2.6907 	-999	-999	60
89	yue4	circle	4	0.5	-1	0 	 2.740736248922828 	 3 	 1.0	2.0	0.0	2	-1	1	-1	-999	-999	1.0	2.2217 	2.9485 	-999	-999	1.5463 	2.7465 	3.4317 	-999	2.1112 	3.4835 	-999	-999	69
90	yue4	circle	8	0.5	1	3 	 2.3545933504801115 	 3 	 0.0	2.0	2.0	2	1	-1	-1	-999	-999	0.0	2.3041 	3.2746 	-999	-999	2.3662 	3.3976 	-999	-999	2.2428 	3.604 	-999	-999	120
91	yue4	circle	8	0.49	1	3 	 2.079373384800686 	 2 	 7.0	7.0	5.0	2	1	-1	-1	-999	-999	0.0	2.4684 	-999	-999	-999	1.8931 	2.4706 	-999	-999	1.7812 	3.0467 	-999	-999	106
92	yue4	circle	8	0.28	-1	0 	 2.500418894522241 	 2 	 5.0	7.0	6.0	0	-1	1	-1	-1.0	-999	-999	1.6003 	3.0751 	-999	-999	1.706 	2.513 	3.061 	-999	2.4251 	3.9001 	-999	-999	128
93	yue4	circle	8	0.2	-1	3 	 2.1007248844438324 	 3 	 6.0	1.0	7.0	1	-1	1	-1	-999	0.0	-999	1.6222 	2.8319 	-999	-999	2.4072 	-999	-999	-999	2.3218 	-999	-999	-999	107
94	yue4	circle	4	0.72	-1	3 	 2.1599328949802055 	 3 	 2.0	0.0	0.0	0	-1	1	-1	0.0	-999	-999	2.0693 	2.8907 	-999	-999	1.7965 	3.0996 	-999	-999	1.8809 	2.5179 	-999	-999	54
95	yue4	circle	4	1.25	-1	0 	 2.299017075212931 	 2 	 3.0	0.0	0.0	1	-1	1	-1	-999	-1.0	-999	2.1597 	3.3289 	-999	-999	2.3321 	3.161 	-999	-999	1.8071 	2.7386 	-999	-999	58
