trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
61	yu1	circle	4	0.5	-1	3 	 2.7464066135775087 	 3 	 3.0	0.0	1.0	1	-1	1	-1	-999	-0.0	-999	1.5424 	2.3018 	2.8617 	-999	1.696 	2.7489 	4.2422 	-999	1.651 	2.5643 	3.0741 	-999	153
62	yu1	circle	8	0.4	1	3 	 2.234978558487869 	 2 	 4.0	1.0	1.0	0	1	-1	-1	-0.0	-999	-999	1.808 	3.1499 	-999	-999	2.1865 	3.6525 	-999	-999	1.5697 	2.3585 	-999	-999	81
63	yu1	circle	4	0.2	-1	3 	 2.667314822101812 	 3 	 0.0	2.0	2.0	2	-1	1	-1	-999	-999	0.0	2.0748 	3.3101 	-999	-999	1.6608 	3.1152 	-999	-999	2.2568 	3.4362 	-999	-999	151
64	yu1	circle	8	0.4	1	3 	 2.1026047946971564 	 3 	 5.0	5.0	7.0	0	1	-1	-1	-0.0	-999	-999	2.0842 	2.7763 	-999	-999	1.557 	2.396 	-999	-999	2.3123 	-999	-999	-999	74
65	yu1	circle	8	0.4	1	3 	 2.3040604964694156 	 2 	 4.0	4.0	1.0	1	1	-1	-1	-999	0.0	-999	2.3716 	3.1657 	-999	-999	1.9571 	3.1614 	-999	-999	1.5658 	2.2032 	3.1105 	-999	92
66	yu1	circle	4	0.2	1	3 	 2.6625161775811175 	 3 	 1.0	0.0	3.0	0	1	-1	-1	0.0	-999	-999	1.5028 	2.0751 	3.3673 	-999	2.3536 	3.3175 	-999	-999	1.9703 	2.7802 	-999	-999	147
67	yu1	circle	4	0.2	-1	3 	 2.4366665865072537 	 2 	 3.0	1.0	3.0	1	-1	1	-1	-999	-0.0	-999	2.3011 	2.9705 	-999	-999	1.8311 	3.0646 	-999	-999	1.7508 	3.0925 	-999	-999	132
68	yu1	circle	4	0.5	-1	3 	 2.49510769773773 	 3 	 3.0	3.0	2.0	0	-1	1	-1	0.0	-999	-999	2.188 	3.0019 	-999	-999	2.1259 	3.2006 	-999	-999	2.2525 	3.6972 	-999	-999	140
69	yu1	circle	8	0.4	-1	3 	 2.238283529763004 	 3 	 3.0	3.0	3.0	1	-1	1	-1	-999	0.0	-999	2.3892 	-999	-999	-999	2.3665 	-999	-999	-999	2.0027 	2.5157 	-999	-999	71
70	yu1	circle	8	0.3	-1	3 	 2.580411068016434 	 3 	 3.0	1.0	3.0	2	-1	1	-1	-999	-999	-0.0	1.5711 	2.7266 	-999	-999	2.0269 	2.6066 	3.5656 	-999	1.721 	2.234 	3.2501 	-999	94
71	yu1	circle	8	0.3	1	3 	 2.639484378097993 	 3 	 0.0	1.0	0.0	1	1	-1	-1	-999	-0.0	-999	1.6457 	2.6318 	3.3492 	-999	2.0231 	2.5896 	3.6461 	-999	1.952 	2.8035 	-999	-999	94
72	yu1	circle	8	0.3	1	3 	 2.2060242012745697 	 2 	 1.0	6.0	2.0	0	1	-1	-1	-0.0	-999	-999	1.7235 	2.559 	-999	-999	1.5097 	2.5336 	-999	-999	2.1629 	3.1431 	-999	-999	80
73	yu1	circle	4	0.5	-1	3 	 2.6436183925361663 	 2 	 2.0	1.0	2.0	0	-1	1	-1	0.0	-999	-999	1.95 	3.4377 	-999	-999	2.2668 	3.3862 	-999	-999	2.1712 	3.3797 	-999	-999	145
74	yu1	circle	4	0.2	1	3 	 2.0971556392642743 	 2 	 2.0	1.0	2.0	0	1	-1	-1	0.0	-999	-999	2.4154 	-999	-999	-999	2.4421 	-999	-999	-999	2.0163 	2.8231 	-999	-999	110
75	yu1	circle	4	0.5	1	3 	 2.0117697181880696 	 3 	 2.0	2.0	2.0	1	1	-1	-1	-999	0.0	-999	1.5092 	2.7885 	-999	-999	1.8787 	3.0595 	-999	-999	2.2142 	-999	-999	-999	99
76	yu1	circle	4	0.5	1	3 	 2.7232895834939503 	 2 	 2.0	3.0	2.0	0	1	-1	-1	-0.0	-999	-999	2.0813 	3.3001 	-999	-999	1.5567 	2.8457 	-999	-999	2.0753 	2.7562 	3.4709 	-999	153
77	yu1	circle	8	0.4	-1	3 	 2.5482761155238998 	 2 	 4.0	4.0	3.0	2	-1	1	-1	-999	-999	0.0	1.7643 	2.8602 	-999	-999	1.8683 	3.1941 	-999	-999	2.3484 	3.1066 	-999	-999	93
78	yu1	circle	8	0.3	-1	3 	 2.691019356168481 	 2 	 5.0	5.0	2.0	0	-1	1	-1	0.0	-999	-999	2.4698 	3.7608 	-999	-999	2.106 	2.6181 	3.2389 	-999	2.4703 	3.3735 	-999	-999	98
79	yu1	circle	4	0.2	-1	3 	 2.4562384821567242 	 3 	 0.0	1.0	0.0	0	-1	1	-1	0.0	-999	-999	2.1926 	3.2214 	-999	-999	2.3 	2.8894 	-999	-999	1.88 	2.5858 	-999	-999	137
80	yu1	circle	8	0.4	1	3 	 2.439185246145418 	 3 	 4.0	7.0	6.0	1	1	-1	-1	-999	0.0	-999	2.2421 	3.0337 	-999	-999	2.127 	3.3009 	-999	-999	2.0886 	2.7309 	-999	-999	87
81	yu1	circle	8	0.4	-1	3 	 2.0463125523722243 	 3 	 3.0	7.0	3.0	2	-1	1	-1	-999	-999	-0.0	2.2047 	-999	-999	-999	2.1441 	3.0908 	-999	-999	2.3541 	-999	-999	-999	66
82	yu1	circle	8	0.3	1	3 	 2.266509005208441 	 2 	 5.0	7.0	5.0	1	1	-1	-1	-999	-0.0	-999	1.7673 	2.9916 	-999	-999	2.3726 	-999	-999	-999	2.1005 	2.682 	-999	-999	79
83	yu1	circle	8	0.4	1	3 	 2.292676927840176 	 2 	 5.0	6.0	3.0	0	1	-1	-1	-0.0	-999	-999	1.5487 	2.9889 	-999	-999	1.8172 	3.0617 	-999	-999	2.1166 	2.6462 	-999	-999	80
84	yu1	circle	4	0.5	1	3 	 2.6464845331725932 	 3 	 0.0	3.0	1.0	1	1	-1	-1	-999	0.0	-999	2.1814 	3.6235 	-999	-999	1.6894 	2.8444 	-999	-999	1.7652 	3.2567 	-999	-999	141
85	yu1	circle	8	0.4	-1	3 	 2.0777987697294504 	 2 	 4.0	6.0	2.0	0	-1	1	-1	0.0	-999	-999	1.8924 	3.1831 	-999	-999	2.0975 	3.2434 	-999	-999	1.5359 	2.4505 	-999	-999	75
86	yu1	circle	8	0.3	-1	3 	 2.5085745638522363 	 2 	 5.0	6.0	3.0	2	-1	1	-1	-999	-999	0.0	2.2314 	2.885 	-999	-999	2.4789 	3.3469 	-999	-999	2.1714 	3.1967 	-999	-999	71
87	yu1	circle	4	0.5	-1	3 	 2.044713151544326 	 3 	 1.0	1.0	0.0	0	-1	1	-1	0.0	-999	-999	1.6323 	2.3398 	-999	-999	1.7606 	2.6443 	-999	-999	2.3838 	-999	-999	-999	97
88	yu1	circle	4	0.2	-1	3 	 2.190150598734966 	 2 	 2.0	2.0	3.0	1	-1	1	-1	-999	0.0	-999	1.8587 	3.0191 	-999	-999	2.3163 	-999	-999	-999	2.2131 	3.397 	-999	-999	110
89	yu1	circle	4	0.5	-1	3 	 2.0398139406108067 	 2 	 1.0	3.0	1.0	2	-1	1	-1	-999	-999	-0.0	2.3856 	-999	-999	-999	1.7969 	2.964 	-999	-999	2.1314 	3.1038 	-999	-999	94
90	yu1	circle	4	0.2	1	3 	 2.3035188789291725 	 3 	 3.0	0.0	3.0	1	1	-1	-1	-999	-0.0	-999	1.7944 	3.1644 	-999	-999	1.5309 	2.1755 	2.9314 	-999	1.9213 	2.8985 	-999	-999	126
91	yu1	circle	4	0.2	-1	3 	 2.353600681687012 	 3 	 1.0	1.0	3.0	2	-1	1	-1	-999	-999	0.0	1.7218 	2.6209 	-999	-999	1.6938 	2.3054 	3.4879 	-999	1.9603 	3.3366 	-999	-999	129
92	yu1	circle	8	0.3	-1	3 	 2.054118126920545 	 3 	 6.0	6.0	7.0	1	-1	1	-1	-999	0.0	-999	1.5911 	2.3822 	-999	-999	2.303 	-999	-999	-999	2.4303 	-999	-999	-999	74
93	yu1	circle	4	0.5	1	3 	 2.5780153837585837 	 2 	 0.0	3.0	2.0	2	1	-1	-1	-999	-999	-0.0	2.015 	2.5263 	3.2138 	-999	1.6766 	2.2832 	2.9341 	-999	1.5804 	2.5288 	3.623 	-999	142
94	yu1	circle	8	0.3	1	3 	 2.477668394031408 	 3 	 3.0	5.0	4.0	1	1	-1	-1	-999	0.0	-999	1.5866 	2.3267 	3.267 	-999	1.9828 	2.8027 	-999	-999	1.6864 	2.2739 	3.7161 	-999	87
95	yu1	circle	4	0.2	1	3 	 2.658909456481243 	 2 	 2.0	1.0	1.0	1	1	-1	-1	-999	0.0	-999	1.9609 	3.2167 	-999	-999	2.0849 	3.0666 	-999	-999	1.8291 	2.4381 	3.8162 	-999	152
96	yu1	circle	4	0.5	1	3 	 2.627321876025091 	 2 	 0.0	3.0	2.0	2	1	-1	-1	-999	-999	0.0	1.7499 	2.4767 	3.8322 	-999	1.9439 	2.7724 	-999	-999	1.5476 	2.6906 	3.5625 	-999	141
97	yu1	circle	8	0.4	1	3 	 2.3750040421193512 	 3 	 0.0	0.0	2.0	0	1	-1	-1	-0.0	-999	-999	2.2343 	3.6402 	-999	-999	1.5433 	2.2975 	3.4851 	-999	2.0291 	3.4169 	-999	-999	84
98	yu1	circle	8	0.4	1	3 	 2.4402454892876686 	 2 	 0.0	3.0	2.0	1	1	-1	-1	-999	0.0	-999	1.6382 	2.6661 	-999	-999	1.9275 	3.303 	-999	-999	2.2916 	3.3557 	-999	-999	91
99	yu1	circle	8	0.3	-1	3 	 2.300863286203514 	 3 	 7.0	6.0	1.0	0	-1	1	-1	0.0	-999	-999	2.018 	3.1281 	-999	-999	1.7635 	3.2501 	-999	-999	2.2475 	3.7443 	-999	-999	75
100	yu1	circle	4	0.2	-1	3 	 2.7816175671824777 	 2 	 0.0	0.0	1.0	0	-1	1	-1	0.0	-999	-999	2.2599 	3.0305 	-999	-999	2.0769 	2.7422 	3.2759 	-999	2.3999 	3.8149 	-999	-999	156
101	yu1	circle	8	0.3	1	3 	 2.0582643309999704 	 3 	 2.0	5.0	7.0	0	1	-1	-1	0.0	-999	-999	2.4112 	-999	-999	-999	1.5727 	2.9416 	-999	-999	1.7798 	2.7306 	-999	-999	75
102	yu1	circle	8	0.3	1	3 	 2.532526300371383 	 2 	 5.0	6.0	5.0	1	1	-1	-1	-999	0.0	-999	1.8153 	3.1883 	-999	-999	2.4694 	3.76 	-999	-999	2.2728 	2.8145 	-999	-999	88
103	yu1	circle	8	0.4	-1	3 	 2.1571771925364684 	 3 	 6.0	0.0	6.0	1	-1	1	-1	-999	-0.0	-999	2.1488 	2.7086 	-999	-999	1.5993 	2.6741 	-999	-999	2.286 	-999	-999	-999	69
104	yu1	circle	4	0.5	1	3 	 2.4381646306430325 	 3 	 1.0	2.0	3.0	0	1	-1	-1	0.0	-999	-999	2.4943 	3.4103 	-999	-999	2.2289 	3.1462 	-999	-999	2.2939 	3.2835 	-999	-999	126
105	yu1	circle	4	0.5	-1	3 	 2.431226778774617 	 2 	 0.0	3.0	0.0	2	-1	1	-1	-999	-999	0.0	1.8288 	2.458 	3.7514 	-999	2.4826 	3.1371 	-999	-999	2.3416 	3.6471 	-999	-999	129
106	yu1	circle	8	0.3	-1	3 	 2.166667446415321 	 2 	 5.0	0.0	6.0	1	-1	1	-1	-999	-0.0	-999	1.9604 	2.9065 	-999	-999	1.6973 	2.5208 	-999	-999	1.6834 	2.8474 	-999	-999	78
107	yu1	circle	4	0.2	1	3 	 2.6883992603676607 	 2 	 0.0	3.0	1.0	1	1	-1	-1	-999	-0.0	-999	2.1765 	3.3951 	-999	-999	1.7522 	2.2946 	3.7915 	-999	2.4083 	3.5013 	-999	-999	148
108	yu1	circle	4	0.2	1	3 	 2.681077331265382 	 3 	 1.0	0.0	1.0	1	1	-1	-1	-999	0.0	-999	1.9594 	3.3286 	-999	-999	2.2528 	3.4232 	-999	-999	1.7619 	2.7657 	4.0024 	-999	137
109	yu1	circle	8	0.4	-1	3 	 2.293640441893963 	 2 	 0.0	7.0	2.0	0	-1	1	-1	-0.0	-999	-999	2.4187 	-999	-999	-999	1.8851 	3.2273 	-999	-999	2.1705 	3.1641 	-999	-999	79
110	yu1	circle	4	0.2	-1	3 	 2.146825114628623 	 3 	 3.0	3.0	2.0	2	-1	1	-1	-999	-999	0.0	1.8313 	2.6419 	-999	-999	1.9961 	3.2813 	-999	-999	1.5539 	2.1844 	3.5053 	-999	115
111	yu1	circle	4	0.5	-1	3 	 2.788483192245962 	 3 	 1.0	2.0	2.0	2	-1	1	-1	-999	-999	0.0	1.8727 	2.6483 	4.0726 	-999	2.0842 	3.3837 	-999	-999	1.8374 	3.0828 	-999	-999	149
112	yu1	circle	4	0.5	1	3 	 2.2441451605811418 	 2 	 2.0	3.0	0.0	2	1	-1	-1	-999	-999	0.0	2.3412 	3.5931 	-999	-999	1.9037 	2.7868 	-999	-999	2.0862 	3.4423 	-999	-999	120
113	yu1	circle	8	0.3	1	3 	 2.765905713875331 	 3 	 2.0	1.0	1.0	0	1	-1	-1	-0.0	-999	-999	1.9463 	2.9827 	-999	-999	1.7965 	2.4163 	2.9288 	-999	2.492 	3.188 	-999	-999	96
114	yu1	circle	4	0.5	-1	3 	 2.332263945738814 	 3 	 1.0	2.0	2.0	0	-1	1	-1	-0.0	-999	-999	2.4589 	-999	-999	-999	2.4709 	-999	-999	-999	1.7285 	2.7021 	-999	-999	123
115	yu1	circle	4	0.2	1	3 	 2.517524535058925 	 3 	 0.0	1.0	2.0	2	1	-1	-1	-999	-999	0.0	1.54 	2.9722 	-999	-999	2.4317 	3.6136 	-999	-999	2.0301 	3.5121 	-999	-999	140
116	yu1	circle	4	0.2	-1	3 	 2.012868379063313 	 3 	 2.0	0.0	0.0	2	-1	1	-1	-999	-999	-0.0	1.6227 	2.698 	-999	-999	1.5762 	2.7004 	-999	-999	2.1604 	-999	-999	-999	110
117	yu1	circle	4	0.5	1	3 	 2.580449960024977 	 3 	 0.0	3.0	2.0	1	1	-1	-1	-999	0.0	-999	1.8551 	2.4094 	3.4675 	-999	1.778 	2.6327 	4.007 	-999	2.3587 	3.197 	-999	-999	142
118	yu1	circle	4	0.2	-1	3 	 2.028514906448097 	 2 	 3.0	3.0	1.0	0	-1	1	-1	0.0	-999	-999	1.8094 	2.9756 	-999	-999	1.8776 	2.938 	-999	-999	2.4719 	-999	-999	-999	110
119	yu1	circle	8	0.3	1	3 	 2.6830530399218806 	 2 	 2.0	0.0	4.0	0	1	-1	-1	-0.0	-999	-999	2.2732 	3.4779 	-999	-999	1.5217 	2.7793 	3.9718 	-999	1.8593 	2.4188 	2.9212 	-999	88
120	yu1	circle	8	0.4	1	0 	 2.3686849969079535 	 2 	 5.0	7.0	2.0	1	1	-1	-1	-999	-999	-999	2.1973 	3.3806 	-999	-999	2.1559 	3.2831 	-999	-999	2.1531 	3.6403 	-999	-999	66
