trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
19	lor3	circle	8	0.7	-1	3 	 2.2399004384563206 	 2 	 6.0	0.0	-999.0	0	-1	1	-1	0.0	-999	-999	1.6477 	2.3887 	-999	-999	2.2953 	3.5472 	-999	-999	2.4892 	-999	-999	-999	115
20	lor3	circle	8	0.28	1	0 	 2.5764296545818546 	 2 	 5.0	3.0	2.0	0	1	-1	-1	-1.0	-999	-999	1.8251 	3.2042 	-999	-999	2.1328 	3.5651 	-999	-999	1.8587 	3.0974 	-999	-999	137
21	lor3	circle	4	0.38	-1	3 	 2.287523101873578 	 2 	 1.0	2.0	3.0	1	-1	1	-1	-999	0.0	-999	1.652 	2.3508 	3.6709 	-999	2.3101 	2.8576 	-999	-999	2.2906 	2.9867 	-999	-999	60
22	lor3	circle	8	0.2	-1	3 	 2.322994240479255 	 3 	 4.0	2.0	0.0	0	-1	1	-1	0.0	-999	-999	2.1899 	2.7764 	-999	-999	1.7966 	2.3349 	3.6479 	-999	1.7395 	2.393 	3.5335 	-999	123
23	lor3	circle	8	0.49	1	3 	 2.5863446845610056 	 2 	 -999.0	0.0	4.0	2	1	-1	-1	-999	-999	0.0	1.6199 	2.9628 	-999	-999	1.9559 	3.0793 	-999	-999	2.3169 	2.8864 	-999	-999	138
24	lor3	circle	4	0.72	1	3 	 2.773687048192039 	 3 	 1.0	2.0	3.0	1	1	-1	-1	-999	-0.0	-999	1.6707 	3.0977 	-999	-999	1.92 	2.6946 	3.627 	-999	2.4814 	3.9163 	-999	-999	79
25	lor3	circle	4	0.94	1	3 	 2.567751948367361 	 3 	 0.0	3.0	0.0	2	1	-1	-1	-999	-999	0.0	1.8888 	3.1401 	-999	-999	2.1034 	2.9717 	-999	-999	2.0382 	3.0497 	-999	-999	71
26	lor3	circle	4	0.96	-1	3 	 2.274919885891647 	 2 	 1.0	0.0	2.0	0	-1	1	-1	-0.0	-999	-999	2.2644 	3.3245 	-999	-999	1.8491 	2.5945 	-999	-999	2.2344 	3.5547 	-999	-999	60
27	lor3	circle	4	1.25	1	0 	 2.6769058964556947 	 2 	 2.0	1.0	0.0	0	1	-1	-1	-1.0	-999	-999	1.8977 	3.2562 	-999	-999	2.3568 	3.3967 	-999	-999	1.9481 	2.9292 	-999	-999	77
28	lor3	circle	4	0.67	1	3 	 2.019381181537736 	 2 	 1.0	2.0	0.0	2	1	-1	-1	-999	-999	-0.0	2.3352 	-999	-999	-999	2.197 	-999	-999	-999	2.1592 	-999	-999	-999	54
29	lor3	circle	8	0.5	1	0 	 2.6800884379156185 	 3 	 2.0	0.0	7.0	2	1	-1	-1	-999	-999	2.0	1.9304 	2.7827 	-999	-999	1.7162 	2.7911 	-999	-999	2.005 	3.1329 	-999	-999	141
30	lor3	circle	8	0.49	-1	3 	 2.4325124264031857 	 2 	 6.0	0.0	4.0	0	-1	1	-1	0.0	-999	-999	1.516 	2.7064 	-999	-999	1.8542 	3.119 	-999	-999	2.1822 	3.5766 	-999	-999	128
31	lor3	circle	8	0.91	1	0 	 2.6162947074412584 	 2 	 7.0	6.0	4.0	2	1	-1	-1	-999	-999	2.0	2.3048 	3.2683 	-999	-999	2.0652 	2.6522 	3.2288 	-999	2.3732 	3.0873 	-999	-999	139
32	lor3	circle	8	0.7	1	0 	 2.587729221737185 	 2 	 6.0	7.0	4.0	2	1	-1	-1	-999	-999	2.0	2.0525 	2.6446 	4.0098 	-999	2.0256 	2.5811 	3.206 	-999	2.3186 	3.5486 	-999	-999	135
33	lor3	circle	8	0.28	-1	3 	 2.14480914182639 	 2 	 5.0	0.0	7.0	2	-1	1	-1	-999	-999	0.0	2.328 	-999	-999	-999	1.854 	3.1071 	-999	-999	2.0074 	3.238 	-999	-999	112
34	lor3	circle	8	0.7	-1	3 	 2.1780850117071036 	 2 	 3.0	5.0	4.0	1	-1	1	-1	-999	-0.0	-999	1.7938 	3.0787 	-999	-999	1.6462 	2.2557 	2.9873 	-999	2.2335 	2.8452 	-999	-999	115
35	lor3	circle	4	0.38	1	3 	 2.0383390367796164 	 2 	 0.0	2.0	1.0	2	1	-1	-1	-999	-999	-0.0	1.7077 	2.3346 	-999	-999	1.6548 	3.0992 	-999	-999	2.3212 	-999	-999	-999	57
36	lor3	circle	4	0.67	-1	0 	 2.0644853518455064 	 2 	 3.0	2.0	1.0	0	-1	1	-1	-1.0	-999	-999	1.8838 	2.6728 	-999	-999	2.0567 	3.4211 	-999	-999	1.7477 	2.8369 	-999	-999	59
37	lor3	circle	4	1.25	-1	0 	 2.75137458121678 	 2 	 2.0	2.0	0.0	1	-1	1	-1	-999	1.0	-999	1.8136 	2.3654 	3.4609 	-999	1.8571 	3.3008 	-999	-999	2.0179 	2.5231 	3.5056 	-999	76
38	lor3	circle	4	1.25	1	0 	 2.1752280845067125 	 2 	 2.0	2.0	3.0	2	1	-1	-1	-999	-999	1.0	2.1384 	2.798 	-999	-999	2.2595 	2.8594 	-999	-999	2.063 	2.6531 	-999	-999	58
39	lor3	circle	8	0.5	-1	0 	 2.7679850908430637 	 3 	 2.0	6.0	3.0	2	-1	1	-1	-999	-999	3.0	1.9695 	3.3139 	-999	-999	1.5441 	2.6627 	3.5554 	-999	1.9797 	3.2421 	-999	-999	147
40	lor3	circle	4	0.29	-1	3 	 2.033580612578391 	 3 	 3.0	0.0	2.0	1	-1	1	-1	-999	-0.0	-999	1.6448 	2.7518 	-999	-999	1.7089 	2.4094 	-999	-999	2.0586 	3.059 	-999	-999	57
41	lor3	circle	4	0.5	1	3 	 2.6171859371556767 	 3 	 1.0	2.0	3.0	1	1	-1	-1	-999	0.0	-999	2.4729 	3.3437 	-999	-999	2.0905 	3.569 	-999	-999	1.7084 	3.0292 	-999	-999	74
42	lor3	circle	4	0.94	1	0 	 2.2804516461453304 	 3 	 2.0	3.0	3.0	2	1	-1	-1	-999	-999	1.0	2.3926 	-999	-999	-999	2.4253 	-999	-999	-999	1.7526 	2.7633 	-999	-999	63
43	lor3	circle	4	0.5	-1	3 	 2.4133738633164183 	 3 	 3.0	0.0	0.0	2	-1	1	-1	-999	-999	0.0	1.7107 	2.2939 	3.254 	-999	1.6408 	2.5172 	-999	-999	1.9293 	3.2915 	-999	-999	67
44	lor3	circle	8	0.91	1	0 	 2.656952796479919 	 2 	 7.0	7.0	5.0	1	1	-1	-1	-999	1.0	-999	2.489 	3.2993 	-999	-999	2.2092 	3.3759 	-999	-999	2.2227 	2.8374 	-999	-999	142
45	lor3	circle	8	0.49	1	3 	 2.7231446480853596 	 2 	 6.0	7.0	5.0	1	1	-1	-1	-999	-0.0	-999	2.1736 	3.3251 	-999	-999	1.7749 	2.2789 	3.1627 	-999	1.901 	2.4458 	3.5523 	-999	146
46	lor3	circle	8	0.35	-1	3 	 2.3932276838897 	 3 	 6.0	2.0	6.0	0	-1	1	-1	0.0	-999	-999	2.3477 	2.864 	-999	-999	1.9818 	3.0476 	-999	-999	2.4562 	3.0642 	-999	-999	125
47	lor3	circle	4	0.72	1	0 	 2.094076656306515 	 3 	 0.0	2.0	0.0	1	1	-1	-1	-999	-2.0	-999	2.2907 	-999	-999	-999	1.6394 	3.0765 	-999	-999	2.255 	-999	-999	-999	58
48	lor3	circle	4	0.29	1	3 	 2.3137263569440663 	 3 	 2.0	3.0	3.0	1	1	-1	-1	-999	-0.0	-999	2.346 	3.4304 	-999	-999	2.4484 	-999	-999	-999	1.9077 	2.4443 	-999	-999	62
49	lor3	circle	4	0.67	1	3 	 2.656599660357184 	 2 	 2.0	0.0	1.0	0	1	-1	-1	-0.0	-999	-999	1.8065 	3.172 	-999	-999	1.8372 	2.5401 	3.8418 	-999	1.9833 	2.7977 	-999	-999	72
50	lor3	circle	8	0.65	-1	0 	 2.531122988052063 	 3 	 6.0	4.0	6.0	0	-1	1	-1	-1.0	-999	-999	2.4304 	3.2325 	-999	-999	2.2927 	3.2927 	-999	-999	1.9065 	3.2149 	-999	-999	132
51	lor3	circle	4	0.94	-1	0 	 2.308033828533654 	 3 	 1.0	0.0	2.0	2	-1	1	-1	-999	-999	1.0	1.522 	2.9066 	-999	-999	1.8818 	3.1652 	-999	-999	1.6082 	3.0501 	-999	-999	65
52	lor3	circle	8	0.65	1	0 	 2.039293076453763 	 3 	 0.0	5.0	2.0	2	1	-1	-1	-999	-999	1.0	1.9626 	3.4166 	-999	-999	1.8909 	3.0443 	-999	-999	1.7635 	2.2791 	-999	-999	106
53	lor3	circle	8	0.5	1	3 	 2.2576490913508116 	 3 	 7.0	5.0	6.0	1	1	-1	-1	-999	0.0	-999	1.5654 	2.8641 	-999	-999	1.7162 	2.6226 	-999	-999	2.1107 	3.432 	-999	-999	118
54	lor3	circle	4	0.96	-1	0 	 2.789884450677198 	 2 	 1.0	2.0	1.0	2	-1	1	-1	-999	-999	1.0	1.63 	3.1246 	-999	-999	2.3123 	3.5711 	-999	-999	2.4673 	3.2675 	-999	-999	80
55	lor3	circle	8	0.28	1	0 	 2.6885350341280816 	 2 	 5.0	0.0	3.0	0	1	-1	-1	1.0	-999	-999	2.2827 	3.6565 	-999	-999	2.4749 	3.6371 	-999	-999	1.7317 	2.766 	3.9978 	-999	143
56	lor3	circle	4	0.72	-1	3 	 2.629479996207177 	 3 	 2.0	0.0	3.0	0	-1	1	-1	-0.0	-999	-999	1.6789 	2.5176 	3.815 	-999	1.6735 	2.4503 	2.9951 	-999	2.3178 	3.152 	-999	-999	75
57	lor3	circle	8	0.49	-1	3 	 2.123576794611245 	 2 	 2.0	7.0	0.0	0	-1	1	-1	-0.0	-999	-999	2.1922 	2.7146 	-999	-999	2.0242 	3.4012 	-999	-999	1.7817 	2.8937 	-999	-999	111
58	lor3	circle	8	0.91	-1	3 	 2.7334540148165907 	 2 	 7.0	7.0	2.0	1	-1	1	-1	-999	-0.0	-999	1.9727 	2.5545 	3.6131 	-999	1.8155 	3.2659 	-999	-999	1.6873 	2.6022 	3.695 	-999	145
59	lor3	circle	8	0.35	1	3 	 2.208678198042354 	 3 	 7.0	2.0	6.0	2	1	-1	-1	-999	-999	0.0	2.2108 	3.6606 	-999	-999	1.5492 	2.6711 	-999	-999	1.6695 	3.1249 	-999	-999	116
60	lor3	circle	4	0.38	-1	0 	 2.6061612131157865 	 2 	 1.0	2.0	3.0	2	-1	1	-1	-999	-999	-1.0	2.1995 	3.2202 	-999	-999	2.0697 	2.9922 	-999	-999	1.664 	2.8313 	-999	-999	73
61	lor3	circle	4	0.96	1	0 	 2.1544306927247887 	 2 	 3.0	2.0	2.0	0	1	-1	-1	1.0	-999	-999	2.2648 	-999	-999	-999	1.7321 	2.9632 	-999	-999	1.6226 	2.3261 	-999	-999	57
62	lor3	circle	8	0.2	1	3 	 2.546020258914294 	 3 	 0.0	1.0	6.0	0	1	-1	-1	-0.0	-999	-999	1.9939 	2.6122 	3.3522 	-999	2.3372 	3.3597 	-999	-999	1.6617 	2.6733 	-999	-999	133
63	lor3	circle	8	0.2	-1	3 	 2.1045950691971598 	 3 	 7.0	6.0	7.0	1	-1	1	-1	-999	-0.0	-999	1.7122 	3.0748 	-999	-999	1.9571 	2.7687 	-999	-999	1.5955 	2.3665 	-999	-999	109
64	lor3	circle	4	0.72	1	3 	 2.083135821992427 	 3 	 2.0	2.0	2.0	0	1	-1	-1	0.0	-999	-999	2.3011 	-999	-999	-999	1.6261 	2.6392 	-999	-999	2.3888 	-999	-999	-999	56
65	lor3	circle	8	0.35	1	0 	 2.6375410483651023 	 3 	 7.0	5.0	7.0	0	1	-1	-1	1.0	-999	-999	1.5637 	2.5557 	3.4905 	-999	2.1881 	3.0408 	-999	-999	1.8501 	3.3337 	-999	-999	138
66	lor3	circle	4	0.5	-1	3 	 2.099876333647621 	 3 	 3.0	3.0	3.0	0	-1	1	-1	-0.0	-999	-999	2.2309 	-999	-999	-999	1.6382 	2.3959 	-999	-999	2.2645 	-999	-999	-999	54
67	lor3	circle	4	0.94	-1	0 	 2.479671566673072 	 3 	 2.0	1.0	2.0	1	-1	1	-1	-999	-1.0	-999	2.326 	2.9822 	-999	-999	2.1194 	3.4517 	-999	-999	1.9094 	2.7456 	-999	-999	66
68	lor3	circle	4	0.72	-1	3 	 2.137008097964538 	 3 	 2.0	3.0	0.0	0	-1	1	-1	-0.0	-999	-999	2.3687 	-999	-999	-999	1.8951 	2.9881 	-999	-999	2.1511 	3.237 	-999	-999	58
69	lor3	circle	4	0.5	1	3 	 2.192739425852314 	 3 	 0.0	1.0	2.0	2	1	-1	-1	-999	-999	0.0	2.4449 	-999	-999	-999	1.8877 	3.3421 	-999	-999	1.8096 	3.0052 	-999	-999	59
70	lor3	circle	4	0.67	-1	0 	 2.608907447452626 	 2 	 2.0	3.0	1.0	1	-1	1	-1	-999	1.0	-999	1.6931 	2.6442 	3.7367 	-999	2.2729 	3.6315 	-999	-999	2.3275 	3.3852 	-999	-999	70
71	lor3	circle	4	0.67	1	0 	 2.4755333175238277 	 2 	 3.0	3.0	1.0	0	1	-1	-1	-1.0	-999	-999	1.6632 	2.3925 	3.6275 	-999	1.8238 	3.2662 	-999	-999	2.1121 	2.6705 	-999	-999	68
72	lor3	circle	8	0.49	-1	3 	 2.708108367133857 	 2 	 2.0	7.0	4.0	1	-1	1	-1	-999	-0.0	-999	2.4003 	3.4114 	-999	-999	2.3594 	3.2531 	-999	-999	1.7827 	2.3016 	3.5407 	-999	143
73	lor3	circle	4	0.94	1	3 	 2.1606090616030458 	 3 	 1.0	0.0	3.0	0	1	-1	-1	-0.0	-999	-999	1.6199 	3.0118 	-999	-999	1.7137 	2.3108 	-999	-999	2.4682 	-999	-999	-999	59
74	lor3	circle	8	0.65	-1	0 	 2.047431499147959 	 3 	 7.0	2.0	7.0	0	-1	1	-1	-1.0	-999	-999	2.0606 	2.8676 	-999	-999	2.4425 	-999	-999	-999	1.8936 	3.3222 	-999	-999	103
75	lor3	circle	8	0.2	-1	3 	 2.028635584744093 	 3 	 2.0	2.0	1.0	0	-1	1	-1	-0.0	-999	-999	2.03 	2.8335 	-999	-999	1.922 	2.5728 	-999	-999	2.0128 	3.4441 	-999	-999	101
76	lor3	circle	8	0.7	1	3 	 2.654756234857019 	 2 	 3.0	7.0	5.0	2	1	-1	-1	-999	-999	-0.0	1.5155 	2.1774 	3.3751 	-999	2.4403 	2.973 	-999	-999	1.5081 	2.5727 	3.7981 	-999	133
77	lor3	circle	8	0.28	-1	3 	 2.7291337112956082 	 2 	 1.0	0.0	3.0	0	-1	1	-1	0.0	-999	-999	2.4271 	3.0666 	-999	-999	1.9089 	2.6955 	3.7959 	-999	2.0054 	2.6625 	3.9631 	-999	144
78	lor3	circle	8	0.7	-1	3 	 2.5554947100481864 	 2 	 0.0	7.0	4.0	0	-1	1	-1	0.0	-999	-999	1.9051 	3.1752 	-999	-999	1.8774 	3.209 	-999	-999	1.8721 	3.0067 	-999	-999	133
79	lor3	circle	4	0.38	-1	3 	 2.6633683677383972 	 2 	 0.0	0.0	3.0	1	-1	1	-1	-999	-0.0	-999	2.2318 	3.2492 	-999	-999	2.132 	2.8409 	-999	-999	1.7826 	3.2403 	-999	-999	71
80	lor3	circle	4	0.29	1	3 	 2.487937153729987 	 3 	 1.0	0.0	0.0	1	1	-1	-1	-999	0.0	-999	1.9904 	3.3047 	-999	-999	2.4332 	3.6447 	-999	-999	2.1714 	3.4392 	-999	-999	65
81	lor3	circle	8	0.91	1	0 	 2.4991499199015617 	 2 	 7.0	2.0	1.0	1	1	-1	-1	-999	4.0	-999	1.5152 	2.3953 	3.0952 	-999	1.844 	2.9585 	-999	-999	1.6202 	2.5805 	4.003 	-999	130
82	lor3	circle	8	0.28	1	0 	 2.6951854015262997 	 2 	 2.0	0.0	3.0	0	1	-1	-1	-1.0	-999	-999	1.5327 	2.6318 	3.5909 	-999	2.2493 	3.1294 	-999	-999	2.2727 	3.5326 	-999	-999	142
83	lor3	circle	8	0.35	-1	0 	 2.14663054849109 	 3 	 7.0	1.0	6.0	0	-1	1	-1	-1.0	-999	-999	2.0691 	2.7049 	-999	-999	1.5604 	2.4597 	-999	-999	2.4742 	-999	-999	-999	109
84	lor3	circle	4	0.38	1	3 	 2.1038824755104932 	 2 	 0.0	0.0	3.0	2	1	-1	-1	-999	-999	-0.0	1.7617 	2.5823 	-999	-999	2.1805 	3.3862 	-999	-999	2.3723 	-999	-999	-999	60
85	lor3	circle	8	0.65	1	0 	 2.3363979786670197 	 3 	 7.0	3.0	7.0	0	1	-1	-1	-3.0	-999	-999	2.2394 	3.7073 	-999	-999	2.26 	3.5213 	-999	-999	2.4256 	3.7444 	-999	-999	122
86	lor3	circle	4	1.25	-1	0 	 2.7063471874745866 	 2 	 1.0	3.0	3.0	0	-1	1	-1	-2.0	-999	-999	1.5677 	2.3476 	3.5136 	-999	1.9673 	2.9138 	-999	-999	1.7153 	2.9005 	-999	-999	75
87	lor3	circle	8	0.91	-1	3 	 2.045326272139179 	 2 	 0.0	2.0	3.0	0	-1	1	-1	-0.0	-999	-999	2.1363 	3.2467 	-999	-999	2.3889 	-999	-999	-999	2.2491 	-999	-999	-999	106
88	lor3	circle	4	1.25	1	0 	 2.069904421314916 	 2 	 1.0	0.0	2.0	1	1	-1	-1	-999	-1.0	-999	1.8681 	2.5578 	-999	-999	1.688 	2.8664 	-999	-999	2.0167 	3.5154 	-999	-999	53
89	lor3	circle	8	0.49	1	0 	 2.39522419826688 	 2 	 0.0	7.0	5.0	2	1	-1	-1	-999	-999	1.0	2.2719 	2.9385 	-999	-999	2.4892 	3.4508 	-999	-999	1.9295 	2.6668 	-999	-999	124
90	lor3	circle	8	0.5	1	3 	 2.522026712899381 	 3 	 4.0	3.0	5.0	0	1	-1	-1	0.0	-999	-999	1.6597 	2.4094 	3.8868 	-999	1.8954 	2.7155 	-999	-999	1.6056 	2.8977 	-999	-999	128
91	lor3	circle	4	0.96	1	3 	 2.3404998321310417 	 2 	 2.0	2.0	0.0	0	1	-1	-1	-0.0	-999	-999	1.9579 	2.7002 	-999	-999	2.4627 	-999	-999	-999	2.4089 	3.7471 	-999	-999	59
92	lor3	circle	4	0.96	-1	0 	 2.705627092004283 	 2 	 0.0	2.0	0.0	1	-1	1	-1	-999	-2.0	-999	2.0003 	3.3861 	-999	-999	1.8562 	2.6303 	3.1886 	-999	1.9784 	2.6612 	4.147 	-999	72
93	lor3	circle	4	0.29	-1	0 	 2.0937648835525398 	 3 	 0.0	3.0	3.0	2	-1	1	-1	-999	-999	1.0	1.7618 	2.6032 	-999	-999	1.8415 	2.6438 	-999	-999	2.2385 	-999	-999	-999	51
94	lor3	circle	8	0.5	-1	3 	 2.4625072667702668 	 3 	 1.0	3.0	7.0	1	-1	1	-1	-999	-0.0	-999	2.1988 	3.3405 	-999	-999	1.8216 	2.8785 	-999	-999	2.196 	2.9723 	-999	-999	126
95	lor3	circle	8	0.2	1	3 	 2.009031987452891 	 3 	 3.0	2.0	4.0	1	1	-1	-1	-999	-0.0	-999	2.0675 	3.427 	-999	-999	2.1267 	-999	-999	-999	1.6309 	3.0341 	-999	-999	102
