trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
62	lor2	circle	4	0.27	-1	3 	 2.795472348680519 	 2 	 2.0	3.0	1.0	2	-1	1	-1	-999	-999	0.0	2.0771 	2.6478 	3.9231 	-999	2.3618 	3.2465 	-999	-999	1.9067 	3.3095 	-999	-999	79
63	lor2	circle	8	0.22	1	3 	 2.09880174024727 	 3 	 6.0	5.0	5.0	0	1	-1	-1	-0.0	-999	-999	1.9216 	3.085 	-999	-999	1.6784 	3.0222 	-999	-999	2.3576 	-999	-999	-999	114
64	lor2	circle	8	0.51	-1	3 	 2.0399636730156923 	 2 	 6.0	7.0	2.0	1	-1	1	-1	-999	-0.0	-999	2.2383 	-999	-999	-999	1.9496 	2.7066 	-999	-999	1.6347 	2.6564 	-999	-999	110
65	lor2	circle	8	0.4	-1	3 	 2.7069969425948726 	 3 	 4.0	3.0	5.0	1	-1	1	-1	-999	-0.0	-999	2.1338 	2.9053 	-999	-999	2.0121 	3.1951 	-999	-999	2.2567 	3.3987 	-999	-999	147
66	lor2	circle	4	0.27	1	3 	 2.2324665995538755 	 2 	 2.0	3.0	1.0	1	1	-1	-1	-999	-0.0	-999	2.0664 	3.1411 	-999	-999	2.2304 	3.1866 	-999	-999	1.9953 	2.9132 	-999	-999	67
67	lor2	circle	8	0.31	1	3 	 2.711669702368625 	 3 	 4.0	1.0	6.0	1	1	-1	-1	-999	-0.0	-999	2.1919 	3.2004 	-999	-999	1.6739 	2.199 	3.1863 	-999	2.2028 	3.2146 	-999	-999	148
68	lor2	circle	4	0.27	-1	3 	 2.535628046096836 	 2 	 1.0	1.0	1.0	1	-1	1	-1	-999	-0.0	-999	1.8417 	2.6069 	3.215 	-999	2.1867 	2.7174 	-999	-999	1.8172 	2.6076 	3.6994 	-999	73
69	lor2	circle	4	0.22	-1	3 	 2.7948241302766017 	 3 	 0.0	3.0	1.0	0	-1	1	-1	0.0	-999	-999	2.0559 	3.3659 	-999	-999	2.3958 	3.5894 	-999	-999	2.1647 	2.8279 	4.0177 	-999	80
70	lor2	circle	4	0.22	1	3 	 2.792178857108798 	 3 	 3.0	0.0	1.0	0	1	-1	-1	-0.0	-999	-999	2.1493 	3.539 	-999	-999	1.7003 	2.8518 	3.3769 	-999	1.6533 	2.8334 	3.5628 	-999	81
71	lor2	circle	4	0.55	-1	3 	 2.141308657565602 	 3 	 3.0	0.0	1.0	2	-1	1	-1	-999	-999	0.0	2.4822 	-999	-999	-999	2.4778 	-999	-999	-999	1.6863 	2.3209 	-999	-999	61
72	lor2	circle	4	0.55	1	3 	 2.4988601901481298 	 3 	 0.0	0.0	0.0	1	1	-1	-1	-999	0.0	-999	2.3843 	3.3419 	-999	-999	2.0876 	3.3104 	-999	-999	1.7292 	2.9784 	-999	-999	70
73	lor2	circle	8	0.16	1	3 	 2.16316693059152 	 2 	 7.0	6.0	3.0	2	1	-1	-1	-999	-999	0.0	2.3081 	-999	-999	-999	2.4018 	-999	-999	-999	2.0781 	3.1285 	-999	-999	117
74	lor2	circle	8	0.22	1	3 	 2.3711650488716938 	 3 	 4.0	7.0	7.0	2	1	-1	-1	-999	-999	0.0	2.4201 	3.2062 	-999	-999	2.3631 	3.7149 	-999	-999	1.5863 	2.8251 	-999	-999	127
75	lor2	circle	8	0.39	-1	3 	 2.0384927582003596 	 2 	 7.0	3.0	6.0	2	-1	1	-1	-999	-999	0.0	2.1382 	3.0562 	-999	-999	2.3681 	-999	-999	-999	1.7642 	2.8698 	-999	-999	110
76	lor2	circle	4	0.67	-1	0 	 2.6870525876113605 	 2 	 0.0	2.0	3.0	1	-1	1	-1	-999	2.0	-999	1.9532 	2.5244 	3.7708 	-999	2.359 	3.5568 	-999	-999	1.928 	3.1272 	-999	-999	81
77	lor2	circle	8	0.16	-1	3 	 2.2326604157345225 	 2 	 2.0	6.0	1.0	0	-1	1	-1	-0.0	-999	-999	2.2311 	3.122 	-999	-999	2.1684 	3.2338 	-999	-999	2.4864 	-999	-999	-999	119
78	lor2	circle	8	0.22	-1	3 	 2.667122541318595 	 3 	 4.0	7.0	2.0	1	-1	1	-1	-999	-0.0	-999	2.3643 	3.6961 	-999	-999	2.4219 	3.3895 	-999	-999	2.477 	3.1604 	-999	-999	146
79	lor2	circle	4	0.47	1	0 	 2.5065302351526118 	 2 	 2.0	3.0	1.0	2	1	-1	-1	-999	-999	1.0	1.8114 	2.9418 	-999	-999	2.2875 	3.3671 	-999	-999	2.1797 	3.6275 	-999	-999	72
80	lor2	circle	8	0.4	1	3 	 2.051918020147318 	 3 	 7.0	1.0	5.0	1	1	-1	-1	-999	0.0	-999	2.4529 	-999	-999	-999	1.7039 	2.3481 	-999	-999	2.2942 	-999	-999	-999	111
81	lor2	circle	8	0.39	1	3 	 2.2771271746266546 	 2 	 2.0	2.0	6.0	1	1	-1	-1	-999	0.0	-999	2.3603 	3.552 	-999	-999	2.1907 	2.6969 	-999	-999	1.7258 	2.8231 	-999	-999	122
82	lor2	circle	4	0.38	1	3 	 2.0945607749216366 	 3 	 0.0	0.0	0.0	1	1	-1	-1	-999	0.0	-999	2.0193 	2.5655 	-999	-999	1.6879 	2.5002 	-999	-999	1.5206 	2.4125 	-999	-999	58
83	lor2	circle	8	0.51	1	3 	 2.584351349612683 	 2 	 3.0	2.0	2.0	1	1	-1	-1	-999	0.0	-999	2.4411 	3.3786 	-999	-999	1.7004 	3.0234 	-999	-999	2.0983 	3.0625 	-999	-999	141
84	lor2	circle	8	0.12	-1	3 	 2.1218350414976013 	 3 	 1.0	4.0	7.0	2	-1	1	-1	-999	-999	-0.0	1.8218 	2.4762 	-999	-999	1.7628 	3.2401 	-999	-999	2.4934 	-999	-999	-999	115
