trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
89	J16c	circle	8	0.45	-1	3 	 2.587997902454601 	 3 	 7.0	5.0	1.0	0	-1	1	-1	-0.0	-999	-999	1.7651 	2.468 	3.5767 	-999	2.6466 	3.3802 	-999	-999	2.1046 	3.1331 	-999	-999	137
90	J16c	circle	4	0.34	1	3 	 2.4572215519515677 	 3 	 1.0	3.0	1.0	2	1	-1	-1	-999	-999	0.0	1.8904 	2.6935 	-999	-999	2.0205 	3.4889 	-999	-999	1.7842 	2.9229 	-999	-999	78
91	J16c	circle	4	0.52	1	0 	 2.3308272906993204 	 2 	 2.0	0.0	0.0	1	1	-1	-1	-999	1.0	-999	2.0423 	2.9545 	-999	-999	1.8679 	2.9116 	-999	-999	1.8702 	2.457 	-999	-999	65
92	J16c	circle	4	0.83	1	3 	 2.3771708546972428 	 2 	 0.0	2.0	0.0	1	1	-1	-1	-999	0.0	-999	2.0666 	3.2195 	-999	-999	1.7194 	2.69 	-999	-999	2.2637 	3.4532 	-999	-999	68
93	J16c	circle	8	0.2	-1	3 	 2.9613850161417945 	 3 	 5.0	3.0	5.0	1	-1	1	-1	-999	-0.0	-999	1.7906 	2.9242 	4.4204 	-999	2.5752 	3.3255 	-999	-999	1.7931 	2.4438 	3.4538 	-999	159
94	J16c	circle	4	0.19	-1	3 	 2.4910176103288113 	 3 	 0.0	0.0	3.0	0	-1	1	-1	0.0	-999	-999	2.3018 	2.8968 	-999	-999	2.084 	3.2168 	-999	-999	2.3832 	3.3929 	-999	-999	74
95	J16c	circle	4	0.68	1	0 	 2.8900782683733235 	 2 	 0.0	2.0	0.0	0	1	-1	-1	-2.0	-999	-999	2.6339 	4.0713 	-999	-999	2.5905 	3.4453 	-999	-999	2.1229 	2.7013 	4.0005 	-999	72
96	J16c	circle	8	0.45	1	3 	 2.4721847442475333 	 3 	 7.0	1.0	2.0	0	1	-1	-1	-0.0	-999	-999	2.3828 	3.0598 	-999	-999	2.0886 	3.0345 	-999	-999	2.261 	3.1145 	-999	-999	127
97	J16c	circle	4	0.62	1	0 	 2.8691883839751693 	 3 	 3.0	1.0	0.0	0	1	-1	-1	1.0	-999	-999	2.5964 	3.5373 	-999	-999	2.6117 	3.3741 	-999	-999	1.9207 	3.0401 	-999	-999	76
98	J16c	circle	8	0.28	-1	3 	 2.225051634319709 	 3 	 1.0	1.0	2.0	1	-1	1	-1	-999	-0.0	-999	2.3518 	-999	-999	-999	1.7815 	2.284 	3.5026 	-999	1.7561 	2.816 	-999	-999	117
