trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
103	M13c	circle	4	0.77	1	0 	 2.3832015393393595 	 2 	 2.0	3.0	1.0	2	1	-1	-1	-999	-999	-2.0	2.3874 	3.1618 	-999	-999	2.1703 	2.9629 	-999	-999	2.3797 	3.7383 	-999	-999	60
104	M13c	circle	4	0.62	1	3 	 2.5052368337003763 	 2 	 0.0	0.0	1.0	2	1	-1	-1	-999	-999	0.0	2.1577 	3.2277 	-999	-999	2.5163 	3.7977 	-999	-999	1.7176 	2.5858 	3.2541 	-999	65
105	M13c	circle	4	0.77	-1	3 	 2.478645863655756 	 2 	 0.0	3.0	0.0	2	-1	1	-1	-999	-999	0.0	2.5551 	3.2299 	-999	-999	2.0968 	2.941 	-999	-999	2.0622 	3.0907 	-999	-999	64
106	M13c	circle	8	0.18	1	0 	 2.5249392284421623 	 2 	 5.0	1.0	3.0	0	1	-1	-1	-3.0	-999	-999	2.2769 	3.4099 	-999	-999	2.0008 	3.2032 	-999	-999	1.7033 	2.8013 	-999	-999	130
107	M13c	circle	8	0.42	1	3 	 2.3471259099347375 	 3 	 3.0	1.0	2.0	2	1	-1	-1	-999	-999	0.0	2.3829 	3.1888 	-999	-999	2.3749 	3.4771 	-999	-999	1.9999 	3.4011 	-999	-999	121
108	M13c	circle	4	0.47	-1	3 	 2.939144586139149 	 3 	 1.0	0.0	2.0	2	-1	1	-1	-999	-999	-0.0	2.1708 	2.9446 	3.5199 	-999	1.8555 	2.6243 	3.681 	-999	1.9239 	2.6844 	3.7762 	-999	76
109	M13c	circle	8	0.13	1	0 	 2.700987358177226 	 3 	 1.0	3.0	0.0	0	1	-1	-1	1.0	-999	-999	2.6031 	4.0522 	-999	-999	2.286 	3.753 	-999	-999	2.32 	2.9803 	-999	-999	135
110	M13c	circle	4	0.19	-1	3 	 2.432908693392159 	 3 	 0.0	2.0	1.0	0	-1	1	-1	0.0	-999	-999	1.8831 	2.6848 	-999	-999	1.9611 	2.8721 	-999	-999	2.6968 	-999	-999	-999	52
111	M13c	circle	8	0.18	-1	3 	 2.8673440994237884 	 2 	 5.0	0.0	7.0	2	-1	1	-1	-999	-999	0.0	2.4196 	3.1587 	-999	-999	2.5063 	3.7271 	-999	-999	2.397 	2.9552 	3.819 	-999	147
112	M13c	circle	4	0.19	1	3 	 2.621819453496941 	 2 	 1.0	0.0	1.0	0	1	-1	-1	-0.0	-999	-999	1.7976 	3.2765 	-999	-999	2.3616 	3.0874 	-999	-999	2.259 	2.8672 	-999	-999	69
113	M13c	circle	8	0.45	1	3 	 2.9229552944668544 	 2 	 5.0	3.0	4.0	1	1	-1	-1	-999	0.0	-999	2.674 	3.1909 	-999	-999	2.3401 	2.9877 	4.1045 	-999	2.5987 	3.9682 	-999	-999	152
114	M13c	circle	4	0.34	1	3 	 2.79009216335123 	 2 	 3.0	0.0	1.0	1	1	-1	-1	-999	0.0	-999	2.6788 	3.6754 	-999	-999	2.1922 	3.5936 	-999	-999	2.3983 	3.1977 	-999	-999	76
115	M13c	circle	8	0.22	-1	3 	 2.3825925276000763 	 3 	 5.0	4.0	5.0	0	-1	1	-1	0.0	-999	-999	2.3259 	3.0711 	-999	-999	2.6677 	-999	-999	-999	2.4023 	3.1962 	-999	-999	125
116	M13c	circle	4	0.62	-1	0 	 2.8676965628867777 	 2 	 3.0	0.0	2.0	2	-1	1	-1	-999	-999	2.0	2.4252 	3.9155 	-999	-999	2.2954 	3.1062 	-999	-999	2.0623 	2.834 	4.0741 	-999	75
117	M13c	circle	4	0.61	1	3 	 2.2519995495190868 	 3 	 1.0	3.0	1.0	0	1	-1	-1	-0.0	-999	-999	1.725 	2.3283 	2.972 	-999	2.67 	-999	-999	-999	2.2108 	3.0108 	-999	-999	60
118	M13c	circle	8	0.32	1	0 	 2.8430504523062803 	 2 	 7.0	5.0	7.0	2	1	-1	-1	-999	-999	1.0	1.9543 	2.6958 	3.4617 	-999	2.1038 	3.136 	-999	-999	2.6259 	3.4581 	-999	-999	149
119	M13c	circle	8	0.32	-1	3 	 2.5369536081350352 	 2 	 6.0	5.0	5.0	2	-1	1	-1	-999	-999	0.0	2.1287 	3.1151 	-999	-999	1.7005 	2.9267 	-999	-999	2.3564 	3.5849 	-999	-999	130
