trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
70	A14b	circle	8	0.28	1	3 	 2.770046704680606 	 3 	 6.0	4.0	7.0	1	1	-1	-1	-999	-0.0	-999	1.7739 	3.152 	-999	-999	2.0106 	2.6786 	3.4365 	-999	2.5765 	4.0291 	-999	-999	145
71	A14b	circle	4	0.25	-1	3 	 2.763135194746934 	 3 	 3.0	3.0	2.0	1	-1	1	-1	-999	-0.0	-999	2.0508 	3.5214 	-999	-999	2.0288 	3.1802 	-999	-999	1.9992 	2.795 	3.6418 	-999	76
72	A14b	circle	8	0.57	-1	3 	 2.3933279050283645 	 2 	 4.0	3.0	3.0	2	-1	1	-1	-999	-999	-0.0	2.4257 	3.6183 	-999	-999	2.0293 	3.467 	-999	-999	2.4471 	3.0591 	-999	-999	124
73	A14b	circle	8	0.23	-1	3 	 2.308788714794467 	 2 	 5.0	6.0	0.0	1	-1	1	-1	-999	-0.0	-999	2.5823 	-999	-999	-999	1.8343 	2.8864 	-999	-999	2.5926 	-999	-999	-999	119
74	A14b	circle	4	0.62	-1	3 	 2.2878084997033667 	 2 	 0.0	3.0	2.0	1	-1	1	-1	-999	0.0	-999	2.2449 	2.8317 	-999	-999	2.2916 	3.0003 	-999	-999	2.1109 	2.9298 	-999	-999	60
75	A14b	circle	4	1.41	-1	0 	 2.2958498416253486 	 2 	 1.0	0.0	2.0	2	-1	1	-1	-999	-999	-2.0	1.9879 	2.7743 	-999	-999	2.6544 	-999	-999	-999	1.8116 	2.6603 	-999	-999	60
76	A14b	circle	4	1.14	1	3 	 2.663628801174741 	 2 	 0.0	1.0	1.0	1	1	-1	-1	-999	0.0	-999	2.6772 	4.1622 	-999	-999	1.8168 	2.7778 	-999	-999	1.8775 	3.2845 	-999	-999	73
77	A14b	circle	4	0.82	-1	3 	 2.5275456806255425 	 3 	 0.0	2.0	1.0	2	-1	1	-1	-999	-999	0.0	2.5336 	4.0202 	-999	-999	1.8009 	2.3023 	3.291 	-999	2.133 	2.8135 	-999	-999	68
78	A14b	circle	4	1.01	-1	0 	 2.79902241869323 	 3 	 0.0	1.0	0.0	1	-1	1	-1	-999	-2.0	-999	1.8331 	2.8147 	4.221 	-999	1.9199 	2.8661 	3.567 	-999	1.7547 	2.5544 	3.6177 	-999	77
79	A14b	circle	8	0.4	-1	3 	 2.795841190788277 	 3 	 3.0	2.0	2.0	1	-1	1	-1	-999	-0.0	-999	1.9828 	3.4045 	-999	-999	2.4928 	3.6886 	-999	-999	1.888 	2.6459 	3.8055 	-999	147
