trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
66	M13a	circle	4	0.48	-1	3 	 2.290338330878039 	 2 	 0.0	1.0	2.0	0	-1	1	-1	-0.0	-999	-999	2.4409 	-999	-999	-999	1.9504 	2.689 	-999	-999	1.72 	2.8224 	-999	-999	64
67	M13a	circle	8	0.45	1	3 	 2.9889685145351494 	 2 	 7.0	5.0	6.0	1	1	-1	-1	-999	-0.0	-999	1.9417 	2.9135 	4.4 	-999	2.1802 	2.7453 	3.5386 	-999	1.9103 	2.5762 	3.077 	3.7395 	160
68	M13a	circle	8	0.22	-1	3 	 2.8181805033452645 	 3 	 7.0	7.0	7.0	2	-1	1	-1	-999	-999	0.0	1.9983 	3.3414 	-999	-999	2.1523 	3.5349 	-999	-999	2.5728 	3.0748 	-999	-999	150
69	M13a	circle	8	0.22	1	0 	 2.409992659210336 	 3 	 7.0	6.0	1.0	1	1	-1	-1	-999	1.0	-999	1.9718 	3.4612 	-999	-999	2.1613 	2.6951 	-999	-999	2.0415 	3.3611 	-999	-999	128
70	M13a	circle	4	0.62	1	3 	 2.244933744780326 	 2 	 2.0	0.0	1.0	1	1	-1	-1	-999	0.0	-999	2.5 	-999	-999	-999	2.1534 	3.646 	-999	-999	2.4416 	-999	-999	-999	62
71	M13a	circle	4	0.61	1	3 	 2.855045504568973 	 3 	 2.0	3.0	3.0	2	1	-1	-1	-999	-999	0.0	1.7756 	2.4379 	3.1102 	-999	2.6617 	3.2198 	-999	-999	2.6428 	3.9083 	-999	-999	83
72	M13a	circle	4	0.48	1	3 	 2.3844852315088607 	 2 	 0.0	3.0	2.0	1	1	-1	-1	-999	0.0	-999	1.7209 	2.9302 	-999	-999	2.3116 	3.3571 	-999	-999	1.7294 	2.4273 	3.0503 	-999	72
73	M13a	circle	8	0.32	-1	3 	 2.7040780515972167 	 3 	 5.0	4.0	7.0	0	-1	1	-1	0.0	-999	-999	2.1601 	3.5652 	-999	-999	2.489 	3.0029 	-999	-999	1.8699 	2.5445 	3.8363 	-999	144
74	M13a	circle	8	0.51	-1	3 	 2.5476488633453074 	 3 	 2.0	6.0	1.0	0	-1	1	-1	0.0	-999	-999	1.9797 	3.2835 	-999	-999	2.0969 	3.1937 	-999	-999	2.6347 	3.394 	-999	-999	135
75	M13a	circle	4	0.62	-1	3 	 2.2320018975086953 	 2 	 1.0	2.0	1.0	1	-1	1	-1	-999	-0.0	-999	2.079 	3.1774 	-999	-999	2.2212 	3.2775 	-999	-999	2.3754 	-999	-999	-999	65
76	M13a	circle	8	0.72	-1	0 	 2.4621704532408275 	 2 	 3.0	2.0	4.0	0	-1	1	-1	1.0	-999	-999	1.9201 	2.8588 	-999	-999	2.4118 	3.1832 	-999	-999	2.2959 	2.855 	-999	-999	130
77	M13a	circle	8	0.59	1	0 	 2.3115441633674734 	 2 	 7.0	1.0	2.0	0	1	-1	-1	-2.0	-999	-999	1.7782 	2.8098 	-999	-999	1.8462 	2.9339 	-999	-999	1.8552 	3.0737 	-999	-999	122
78	M13a	circle	8	0.13	1	3 	 2.495909858492287 	 3 	 5.0	1.0	0.0	2	1	-1	-1	-999	-999	0.0	2.1898 	3.6513 	-999	-999	2.0694 	2.8163 	-999	-999	2.4536 	3.2242 	-999	-999	131
79	M13a	circle	4	0.77	1	3 	 2.935656567750964 	 2 	 3.0	0.0	1.0	2	1	-1	-1	-999	-999	-0.0	2.0657 	3.0311 	4.1787 	-999	1.7733 	2.6917 	3.7028 	-999	2.0226 	2.8017 	4.1716 	-999	86
80	M13a	circle	8	0.32	-1	0 	 2.360502868057198 	 2 	 2.0	5.0	1.0	1	-1	1	-1	-999	1.0	-999	1.9159 	3.3409 	-999	-999	1.9008 	3.2941 	-999	-999	2.2181 	3.016 	-999	-999	124
81	M13a	circle	8	0.72	1	0 	 2.6620138549471415 	 2 	 3.0	5.0	7.0	1	1	-1	-1	-999	1.0	-999	2.6692 	3.2033 	-999	-999	2.2795 	2.8616 	-999	-999	2.5555 	3.1247 	-999	-999	141
82	M13a	circle	4	0.34	-1	0 	 2.822627426610741 	 2 	 0.0	1.0	0.0	0	-1	1	-1	1.0	-999	-999	2.4667 	3.9027 	-999	-999	2.3873 	3.3781 	-999	-999	2.2997 	3.315 	-999	-999	85
83	M13a	circle	8	0.72	-1	0 	 2.9157903640162917 	 2 	 1.0	5.0	7.0	0	-1	1	-1	-1.0	-999	-999	2.3477 	3.5868 	-999	-999	2.4492 	3.6632 	-999	-999	2.4773 	3.0969 	-999	-999	155
84	M13a	circle	8	0.51	1	0 	 2.3907873478602317 	 3 	 4.0	0.0	6.0	2	1	-1	-1	-999	-999	2.0	2.063 	2.6174 	-999	-999	2.1212 	3.0862 	-999	-999	2.3443 	3.2942 	-999	-999	126
85	M13a	circle	8	0.13	-1	3 	 2.304037263839956 	 3 	 0.0	7.0	7.0	0	-1	1	-1	-0.0	-999	-999	2.615 	-999	-999	-999	2.6596 	-999	-999	-999	2.0697 	3.5253 	-999	-999	121
86	M13a	circle	8	0.45	-1	0 	 2.52715732825028 	 2 	 1.0	5.0	2.0	0	-1	1	-1	3.0	-999	-999	2.1498 	2.9437 	-999	-999	1.8211 	2.828 	-999	-999	2.6498 	-999	-999	-999	133
