trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
59	A12c	circle	4	0.23	1	3 	 2.5984429434093568 	 3 	 3.0	3.0	2.0	2	1	-1	-1	-999	-999	-0.0	1.7866 	2.6268 	4.0968 	-999	1.9505 	2.8341 	-999	-999	1.8958 	2.417 	3.8306 	-999	69
60	A12c	circle	8	0.42	1	3 	 2.4056701306724113 	 2 	 6.0	4.0	4.0	0	1	-1	-1	-0.0	-999	-999	2.1549 	3.3686 	-999	-999	2.3262 	3.4821 	-999	-999	1.5696 	2.2364 	3.3074 	-999	127
61	A12c	circle	4	0.51	-1	3 	 2.038449188443819 	 2 	 3.0	2.0	2.0	2	-1	1	-1	-999	-999	-0.0	2.1671 	-999	-999	-999	2.491 	-999	-999	-999	2.301 	-999	-999	-999	58
62	A12c	circle	4	0.75	1	3 	 2.6146481727614423 	 3 	 0.0	0.0	1.0	1	1	-1	-1	-999	0.0	-999	1.5718 	2.4426 	2.9631 	-999	1.6708 	2.6825 	4.0056 	-999	1.8383 	2.4627 	3.5379 	-999	71
63	A12c	circle	8	0.17	-1	3 	 2.0349425415375113 	 2 	 4.0	2.0	3.0	1	-1	1	-1	-999	0.0	-999	2.2448 	-999	-999	-999	2.0349 	3.4502 	-999	-999	1.8031 	2.4532 	-999	-999	107
64	A12c	circle	8	0.16	-1	3 	 2.2901782378501974 	 3 	 2.0	1.0	1.0	0	-1	1	-1	0.0	-999	-999	2.2264 	3.6465 	-999	-999	2.4892 	-999	-999	-999	2.1844 	3.2522 	-999	-999	119
65	A12c	circle	8	0.29	-1	3 	 2.0140044098919665 	 2 	 0.0	6.0	3.0	2	-1	1	-1	-999	-999	-0.0	2.1874 	-999	-999	-999	1.9818 	2.5495 	-999	-999	2.3844 	-999	-999	-999	101
66	A12c	circle	4	0.29	1	3 	 2.119895855730121 	 2 	 1.0	1.0	2.0	1	1	-1	-1	-999	0.0	-999	2.4245 	-999	-999	-999	1.8391 	3.0723 	-999	-999	2.3569 	-999	-999	-999	51
67	A12c	circle	4	0.95	1	3 	 2.401686975280955 	 2 	 2.0	1.0	0.0	1	1	-1	-1	-999	-0.0	-999	2.1939 	3.1143 	-999	-999	2.4944 	3.0684 	-999	-999	2.1892 	3.2791 	-999	-999	63
68	A12c	circle	4	0.75	1	0 	 2.144976593006267 	 3 	 0.0	1.0	1.0	2	1	-1	-1	-999	-999	-1.0	2.1662 	3.1161 	-999	-999	1.639 	3.0048 	-999	-999	1.505 	2.9623 	-999	-999	59
69	A12c	circle	4	0.58	1	3 	 2.59839641429846 	 3 	 2.0	3.0	0.0	2	1	-1	-1	-999	-999	0.0	1.7559 	2.6992 	-999	-999	2.3328 	3.2709 	-999	-999	2.4135 	3.0211 	-999	-999	71
70	A12c	circle	4	0.75	-1	3 	 2.0609496021840283 	 3 	 0.0	3.0	3.0	0	-1	1	-1	-0.0	-999	-999	2.3583 	-999	-999	-999	1.8243 	2.8566 	-999	-999	1.8921 	2.9243 	-999	-999	59
71	A12c	circle	4	0.58	-1	3 	 2.0332588755418346 	 3 	 1.0	2.0	2.0	2	-1	1	-1	-999	-999	0.0	2.4468 	-999	-999	-999	2.1525 	-999	-999	-999	1.715 	2.2151 	-999	-999	53
72	A12c	circle	4	0.51	-1	3 	 2.1278042714045786 	 2 	 2.0	1.0	2.0	0	-1	1	-1	-0.0	-999	-999	2.1529 	3.4877 	-999	-999	1.5427 	3.0341 	-999	-999	1.7086 	3.0999 	-999	-999	58
73	A12c	circle	8	0.55	1	3 	 2.395535394434831 	 2 	 4.0	3.0	2.0	1	1	-1	-1	-999	-0.0	-999	2.3616 	3.0334 	-999	-999	1.6097 	2.1898 	3.0444 	-999	1.7808 	3.2554 	-999	-999	127
74	A12c	circle	4	0.95	-1	3 	 2.061139450891403 	 2 	 3.0	1.0	1.0	0	-1	1	-1	-0.0	-999	-999	2.3553 	-999	-999	-999	1.7878 	2.5788 	-999	-999	2.2801 	-999	-999	-999	53
75	A12c	circle	4	0.23	1	3 	 2.0880053808101247 	 3 	 0.0	1.0	3.0	0	1	-1	-1	-0.0	-999	-999	1.9066 	2.9491 	-999	-999	1.8795 	2.8205 	-999	-999	1.9028 	3.263 	-999	-999	57
76	A12c	circle	4	0.41	-1	3 	 2.542380660797699 	 3 	 2.0	0.0	2.0	2	-1	1	-1	-999	-999	-0.0	1.7918 	2.4404 	3.1081 	-999	1.9712 	2.7518 	-999	-999	1.609 	2.4891 	3.2351 	-999	69
77	A12c	circle	8	0.55	-1	3 	 2.199668140910009 	 2 	 3.0	3.0	4.0	2	-1	1	-1	-999	-999	0.0	1.607 	2.6192 	-999	-999	2.4973 	-999	-999	-999	2.1682 	2.7803 	-999	-999	115
78	A12c	circle	8	0.28	1	3 	 2.7825680324004725 	 3 	 3.0	6.0	5.0	0	1	-1	-1	0.0	-999	-999	1.5633 	2.3916 	3.6237 	-999	2.2621 	3.7116 	-999	-999	2.1291 	3.514 	-999	-999	148
79	A12c	circle	4	0.51	1	3 	 2.16191605400007 	 2 	 3.0	1.0	0.0	0	1	-1	-1	0.0	-999	-999	2.4117 	-999	-999	-999	2.2282 	2.8529 	-999	-999	2.1475 	3.56 	-999	-999	58
80	A12c	circle	4	0.23	-1	3 	 2.372810338865565 	 3 	 1.0	2.0	1.0	0	-1	1	-1	0.0	-999	-999	2.3466 	3.4054 	-999	-999	1.7117 	2.6424 	-999	-999	1.5749 	3.0027 	-999	-999	64
81	A12c	circle	8	0.4	1	3 	 2.7722855420954806 	 3 	 0.0	2.0	2.0	1	1	-1	-1	-999	0.0	-999	1.6046 	2.7157 	4.1414 	-999	2.446 	2.9566 	-999	-999	1.6838 	2.3626 	2.9757 	-999	147
82	A12c	circle	4	0.73	-1	0 	 2.5421290085850643 	 2 	 1.0	1.0	1.0	2	-1	1	-1	-999	-999	1.0	2.0449 	2.8256 	-999	-999	1.996 	2.5012 	3.5411 	-999	2.25 	3.0581 	-999	-999	68
83	A12c	circle	4	0.29	-1	3 	 2.694608157630864 	 2 	 3.0	1.0	2.0	1	-1	1	-1	-999	-0.0	-999	1.9808 	3.0424 	-999	-999	2.3666 	3.5653 	-999	-999	2.2936 	2.8505 	-999	-999	80
84	A12c	circle	4	0.73	1	3 	 2.3018078298848677 	 2 	 1.0	3.0	2.0	1	1	-1	-1	-999	0.0	-999	2.1749 	2.8898 	-999	-999	1.6444 	2.4082 	-999	-999	1.8717 	2.8829 	-999	-999	60
85	A12c	circle	8	0.42	-1	0 	 2.7584383046794114 	 2 	 6.0	0.0	4.0	0	-1	1	-1	-1.0	-999	-999	1.7941 	3.0506 	-999	-999	1.8031 	3.2551 	-999	-999	2.2211 	3.1057 	-999	-999	146
86	A12c	circle	4	0.41	1	3 	 2.003647470524918 	 3 	 1.0	1.0	1.0	0	1	-1	-1	0.0	-999	-999	2.056 	3.1752 	-999	-999	1.699 	2.3521 	-999	-999	1.9344 	2.5082 	-999	-999	55
87	A12c	circle	8	0.52	-1	0 	 2.555958138716618 	 3 	 6.0	1.0	7.0	0	-1	1	-1	1.0	-999	-999	1.5157 	2.0587 	2.6332 	3.7918 	2.4412 	3.0265 	-999	-999	2.4042 	3.6376 	-999	-999	134
88	A12c	circle	8	0.17	1	3 	 2.273583098273015 	 2 	 4.0	1.0	5.0	2	1	-1	-1	-999	-999	0.0	2.2868 	3.7575 	-999	-999	2.0448 	2.8095 	-999	-999	2.2622 	3.0029 	-999	-999	119
89	A12c	circle	8	0.17	-1	3 	 2.493532394867192 	 2 	 5.0	1.0	2.0	2	-1	1	-1	-999	-999	0.0	1.6353 	3.0161 	-999	-999	1.5869 	2.1036 	2.6131 	-999	2.2331 	3.6163 	-999	-999	131
90	A12c	circle	8	0.52	1	3 	 2.614984292483817 	 3 	 2.0	3.0	6.0	1	1	-1	-1	-999	0.0	-999	1.6789 	2.6326 	3.4896 	-999	2.0901 	3.3495 	-999	-999	1.695 	2.8737 	-999	-999	139
91	A12c	circle	8	0.4	-1	3 	 2.165457018524561 	 3 	 6.0	1.0	6.0	2	-1	1	-1	-999	-999	0.0	1.7149 	2.813 	-999	-999	2.2406 	2.8489 	-999	-999	1.6471 	2.7244 	-999	-999	112
92	A12c	circle	8	0.29	1	3 	 2.250262304081718 	 2 	 0.0	0.0	5.0	2	1	-1	-1	-999	-999	0.0	2.483 	-999	-999	-999	1.6035 	2.6163 	-999	-999	1.6562 	2.3923 	-999	-999	118
93	A12c	circle	8	0.42	1	3 	 2.04128481302154 	 2 	 1.0	2.0	4.0	1	1	-1	-1	-999	0.0	-999	2.193 	-999	-999	-999	1.8925 	3.0401 	-999	-999	2.4214 	-999	-999	-999	105
94	A12c	circle	8	0.16	1	3 	 2.1179285229962144 	 3 	 3.0	5.0	7.0	0	1	-1	-1	0.0	-999	-999	2.3211 	-999	-999	-999	1.6323 	2.4737 	-999	-999	2.409 	-999	-999	-999	111
95	A12c	circle	8	0.28	-1	3 	 2.2965568467607786 	 3 	 3.0	4.0	3.0	1	-1	1	-1	-999	-0.0	-999	2.236 	3.0783 	-999	-999	1.8501 	3.326 	-999	-999	2.1848 	3.1989 	-999	-999	121
