trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
39	J16b	circle	4	0.77	-1	3 	 2.736297870075866 	 3 	 1.0	3.0	1.0	1	-1	1	-1	-999	-0.0	-999	2.3759 	3.7765 	-999	-999	2.5222 	3.7735 	-999	-999	1.7058 	2.3285 	3.3036 	-999	73
40	J16b	circle	8	0.36	1	0 	 2.610209954721346 	 2 	 2.0	2.0	6.0	1	1	-1	-1	-999	2.0	-999	1.858 	2.8313 	-999	-999	2.5817 	3.5959 	-999	-999	1.7712 	2.7568 	-999	-999	136
41	J16b	circle	4	0.34	1	3 	 2.4032866794444043 	 3 	 0.0	1.0	2.0	0	1	-1	-1	0.0	-999	-999	2.4689 	3.2175 	-999	-999	2.6639 	-999	-999	-999	2.4333 	3.0886 	-999	-999	69
42	J16b	circle	8	0.45	-1	3 	 2.2006794584688727 	 3 	 1.0	0.0	2.0	1	-1	1	-1	-999	-0.0	-999	1.7095 	2.9902 	-999	-999	2.0658 	2.8671 	-999	-999	2.286 	3.3343 	-999	-999	111
43	J16b	circle	4	0.21	-1	3 	 2.723714557590178 	 2 	 2.0	3.0	1.0	0	-1	1	-1	0.0	-999	-999	1.7266 	3.1421 	-999	-999	2.0425 	3.1881 	-999	-999	2.0052 	3.3377 	-999	-999	72
44	J16b	circle	4	0.36	-1	3 	 2.6824449937325623 	 2 	 3.0	3.0	3.0	1	-1	1	-1	-999	-0.0	-999	2.1522 	3.3566 	-999	-999	2.5799 	3.1972 	-999	-999	1.9388 	2.5014 	3.5522 	-999	72
45	J16b	circle	4	0.52	-1	3 	 2.2661710506603097 	 2 	 0.0	1.0	3.0	0	-1	1	-1	-0.0	-999	-999	2.5334 	-999	-999	-999	2.2059 	3.0033 	-999	-999	2.1032 	3.2061 	-999	-999	64
46	J16b	circle	8	0.2	1	3 	 2.209265004163819 	 3 	 7.0	0.0	4.0	2	1	-1	-1	-999	-999	-0.0	1.7544 	3.1779 	-999	-999	2.2019 	2.747 	-999	-999	2.5694 	-999	-999	-999	115
47	J16b	circle	8	0.36	-1	3 	 2.397715955422325 	 3 	 7.0	5.0	6.0	1	-1	1	-1	-999	-0.0	-999	1.987 	3.3561 	-999	-999	1.9012 	2.6866 	-999	-999	2.2788 	3.164 	-999	-999	124
48	J16b	circle	8	0.11	-1	3 	 2.342536966975325 	 3 	 3.0	1.0	0.0	1	-1	1	-1	-999	-0.0	-999	2.3269 	3.6442 	-999	-999	1.7474 	3.1237 	-999	-999	2.0169 	3.3762 	-999	-999	121
